team,team_zh,country_code,group,nationality,player_name,jersey_number,position,date_of_birth,age,height_cm,preferred_foot,market_value_eur_m,club,national_caps,national_goals,goal_rate,fifa_ranking,elo,data_source,source_url,squad_status
Senegal,塞內加爾,SEN,Group I,塞內加爾,Ibrahim Mbaye,20,Forward,"January 24, 2008",18,,N/A,,Paris Saint-Germain,10,3,0.3,17.0,1745.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Senegal,塞內加爾,SEN,Group I,塞內加爾,Habib Diarra,21,Midfielder,"January 3, 2004",22,,N/A,,Sunderland,20,4,0.2,17.0,1745.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Senegal,塞內加爾,SEN,Group I,塞內加爾,Bara Sapoko Ndiaye,22,Midfielder,"December 31, 2007",18,,N/A,,Bayern Munich,1,0,0.0,17.0,1745.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Senegal,塞內加爾,SEN,Group I,塞內加爾,Mory Diaw,23,Goalkeeper,"June 22, 1993",32,,N/A,,Le Havre,5,0,0.0,17.0,1745.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Senegal,塞內加爾,SEN,Group I,塞內加爾,Antoine Mendy,24,Defender,"May 27, 2004",22,,N/A,,Nice,6,0,0.0,17.0,1745.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Senegal,塞內加爾,SEN,Group I,塞內加爾,El Hadji Malick Diouf,25,Defender,"December 29, 2004",21,,N/A,,West Ham United,19,1,0.053,17.0,1745.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Senegal,塞內加爾,SEN,Group I,塞內加爾,Pape Gueye,26,Midfielder,"January 24, 1999",27,,N/A,,Villarreal,41,5,0.122,17.0,1745.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Melvin Mastil,1,Goalkeeper,"February 19, 2000",26,,N/A,,Stade Nyonnais,1,0,0.0,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Aïssa Mandi,2,Defender,"October 22, 1991",34,,N/A,,Lille,117,7,0.06,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Achref Abada,3,Defender,"June 15, 1999",26,,N/A,,USM Alger,7,1,0.143,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Mohamed Amine Tougai,4,Defender,"January 22, 2000",26,,N/A,,Espérance de Tunis,29,2,0.069,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Zineddine Belaïd,5,Defender,"March 20, 1999",27,,N/A,,JS Kabylie,10,1,0.1,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Ramiz Zerrouki,6,Midfielder,"May 26, 1998",28,,N/A,,Twente,52,3,0.058,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Riyad Mahrez,7,Forward,"February 21, 1991",35,,N/A,,Al-Ahli,114,38,0.333,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Houssem Aouar,8,Midfielder,"June 30, 1998",27,,N/A,,Al-Ittihad,20,6,0.3,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Amine Gouiri,9,Forward,"February 16, 2000",26,,N/A,,Marseille,22,8,0.364,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Farès Chaïbi,10,Midfielder,"November 28, 2002",23,,N/A,,Eintracht Frankfurt,29,3,0.103,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Anis Hadj Moussa,11,Forward,"February 11, 2002",24,,N/A,,Feyenoord,14,1,0.071,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Nadhir Benbouali,12,Forward,"April 17, 2000",26,,N/A,,Győri ETO,3,1,0.333,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Jaouen Hadjam,13,Defender,"March 26, 2003",23,,N/A,,Young Boys,17,3,0.176,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Hicham Boudaoui,14,Midfielder,"September 23, 1999",26,,N/A,,Nice,32,0,0.0,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Rayan Aït-Nouri,15,Defender,"June 6, 2001",25,,N/A,,Manchester City,28,0,0.0,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Oussama Benbot,16,Goalkeeper,"October 11, 1994",31,,N/A,,USM Alger,2,0,0.0,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Rafik Belghali,17,Defender,"June 7, 2002",24,,N/A,,Hellas Verona,12,1,0.083,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Mohamed Amoura,18,Forward,"May 9, 2000",26,,N/A,,VfL Wolfsburg,45,19,0.422,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Nabil Bentaleb,19,Midfielder,"November 24, 1994",31,,N/A,,Lille,59,6,0.102,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Adil Boulbina,20,Forward,"May 2, 2003",23,,N/A,,Al-Duhail,11,6,0.545,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Ramy Bensebaini,21,Defender,"April 16, 1995",31,,N/A,,Borussia Dortmund,81,7,0.086,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Ibrahim Maza,22,Midfielder,"November 24, 2005",20,,N/A,,Bayer Leverkusen,16,2,0.125,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Luca Zidane,23,Goalkeeper,"May 13, 1998",28,,N/A,,Granada,7,0,0.0,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Yacine Titraoui,24,Midfielder,"August 26, 2003",22,,N/A,,Charleroi,5,0,0.0,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Farès Ghedjemis,25,Forward,"September 6, 2002",23,,N/A,,Frosinone,1,1,1.0,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Algeria,阿爾及利亞,ALG,Group J,阿爾及利亞,Samir Chergui,26,Defender,"February 6, 1999",27,,N/A,,Paris FC,4,0,0.0,38.0,1655.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Juan Musso,1,Goalkeeper,"May 6, 1994",32,,N/A,,Atlético Madrid,4,0,0.0,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Nicolás Tagliafico,3,Defender,"August 31, 1992",33,,N/A,,Lyon,76,1,0.013,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Gonzalo Montiel,4,Defender,"January 1, 1997",29,,N/A,,River Plate,38,2,0.053,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Leandro Paredes,5,Midfielder,"June 29, 1994",31,,N/A,,Boca Juniors,77,5,0.065,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Lisandro Martínez,6,Defender,"January 18, 1998",28,,N/A,,Manchester United,27,1,0.037,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Rodrigo De Paul,7,Midfielder,"May 24, 1994",32,,N/A,,Inter Miami CF,86,2,0.023,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Valentín Barco,8,Midfielder,"July 23, 2004",21,,N/A,,Strasbourg,3,1,0.333,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Julián Alvarez,9,Forward,"January 31, 2000",26,,N/A,,Atlético Madrid,51,14,0.275,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Lionel Messi,10,Forward,"June 24, 1987",38,,N/A,,Inter Miami CF,198,116,0.586,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Giovani Lo Celso,11,Midfielder,"April 9, 1996",30,,N/A,,Real Betis,66,4,0.061,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Gerónimo Rulli,12,Goalkeeper,"May 20, 1992",34,,N/A,,Marseille,7,0,0.0,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Cristian Romero,13,Defender,"April 27, 1998",28,,N/A,,Tottenham Hotspur,50,3,0.06,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Exequiel Palacios,14,Midfielder,"October 5, 1998",27,,N/A,,Bayer Leverkusen,39,0,0.0,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Nicolás González,15,Midfielder,"April 6, 1998",28,,N/A,,Atlético Madrid,50,6,0.12,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Thiago Almada,16,Forward,"April 26, 2001",25,,N/A,,Atlético Madrid,15,4,0.267,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Giuliano Simeone,17,Forward,"December 18, 2002",23,,N/A,,Atlético Madrid,12,2,0.167,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Nico Paz,18,Forward,"September 8, 2004",21,,N/A,,Como,8,1,0.125,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Nicolás Otamendi,19,Defender,"February 12, 1988",38,,N/A,,Benfica,131,8,0.061,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Alexis Mac Allister,20,Midfielder,"December 24, 1998",27,,N/A,,Liverpool,45,6,0.133,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,José Manuel López,21,Forward,"December 6, 2000",25,,N/A,,Palmeiras,4,0,0.0,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Lautaro Martínez,22,Forward,"August 22, 1997",28,,N/A,,Inter Milan,76,37,0.487,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Emiliano Martínez,23,Goalkeeper,"September 2, 1992",33,,N/A,,Aston Villa,59,0,0.0,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Enzo Fernández,24,Midfielder,"January 17, 2001",25,,N/A,,Chelsea,41,6,0.146,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Facundo Medina,25,Defender,"May 28, 1999",27,,N/A,,Marseille,8,0,0.0,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Argentina,阿根廷,ARG,Group J,阿根廷,Nahuel Molina,26,Defender,"April 6, 1998",28,,N/A,,Atlético Madrid,58,1,0.017,1.0,1895.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Alexander Schlager,1,Goalkeeper,"February 1, 1996",30,,N/A,,Red Bull Salzburg,26,0,0.0,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,David Affengruber,2,Defender,"March 19, 2001",25,,N/A,,Elche,1,0,0.0,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Kevin Danso,3,Defender,"September 19, 1998",27,,N/A,,Tottenham Hotspur,32,0,0.0,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Xaver Schlager,4,Midfielder,"September 28, 1997",28,,N/A,,RB Leipzig,51,4,0.078,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Stefan Posch,5,Defender,"May 14, 1997",29,,N/A,,Mainz 05,52,5,0.096,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Nicolas Seiwald,6,Midfielder,"May 4, 2001",25,,N/A,,RB Leipzig,47,1,0.021,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Marko Arnautović,7,Forward,"April 19, 1989",37,,N/A,,Red Star Belgrade,133,47,0.353,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,David Alaba,8,Defender,"June 24, 1992",33,,N/A,,Real Madrid,113,15,0.133,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Marcel Sabitzer,9,Midfielder,"March 17, 1994",32,,N/A,,Borussia Dortmund,98,26,0.265,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Florian Grillitsch,10,Midfielder,"August 7, 1995",30,,N/A,,Braga,58,1,0.017,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Michael Gregoritsch,11,Forward,"April 18, 1994",32,,N/A,,FC Augsburg,75,24,0.32,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Florian Wiegele,12,Goalkeeper,"March 21, 2001",25,,N/A,,Viktoria Plzeň,1,0,0.0,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Patrick Pentz,13,Goalkeeper,"January 2, 1997",29,,N/A,,Brøndby,18,0,0.0,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Saša Kalajdžić,14,Forward,"July 7, 1997",28,,N/A,,LASK,22,4,0.182,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Philipp Lienhart,15,Defender,"July 11, 1996",29,,N/A,,SC Freiburg,41,3,0.073,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Phillipp Mwene,16,Defender,"January 29, 1994",32,,N/A,,Mainz 05,30,0,0.0,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Carney Chukwuemeka,17,Midfielder,"October 20, 2003",22,,N/A,,Borussia Dortmund,3,1,0.333,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Romano Schmid,18,Midfielder,"January 27, 2000",26,,N/A,,Werder Bremen,34,3,0.088,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Konrad Laimer,20,Midfielder,"May 27, 1997",29,,N/A,,Bayern Munich,57,7,0.123,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Patrick Wimmer,21,Forward,"May 30, 2001",25,,N/A,,VfL Wolfsburg,30,1,0.033,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Alexander Prass,22,Midfielder,"May 26, 2001",25,,N/A,,TSG Hoffenheim,19,0,0.0,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Marco Friedl,23,Defender,"March 16, 1998",28,,N/A,,Werder Bremen,11,0,0.0,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Paul Wanner,24,Midfielder,"December 23, 2005",20,,N/A,,PSV Eindhoven,3,0,0.0,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Michael Svoboda,25,Defender,"October 15, 1998",27,,N/A,,Venezia,4,0,0.0,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Austria,奧地利,AUT,Group J,奧地利,Alessandro Schöpf,26,Midfielder,"February 7, 1994",32,,N/A,,Wolfsberger AC,35,6,0.171,22.0,1710.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Yazeed Abulaila,1,Goalkeeper,"January 8, 1993",33,,N/A,,Al-Hussein,76,0,0.0,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Mohammad Abu Hashish,2,Defender,"May 9, 1995",31,,N/A,,Al-Karma,56,1,0.018,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Abdallah Nasib,3,Defender,"February 25, 1994",32,,N/A,,Al-Zawraa,65,3,0.046,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Husam Abu Dahab,4,Defender,"May 13, 2000",26,,N/A,,Al-Faisaly,18,0,0.0,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Yazan Al-Arab,5,Defender,"January 31, 1996",30,,N/A,,FC Seoul,80,3,0.038,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Amer Jamous,6,Midfielder,"July 3, 2002",23,,N/A,,Al-Zawraa,19,1,0.053,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Mohammad Abu Zrayq,7,Forward,"December 30, 1997",28,,N/A,,Raja Casablanca,41,5,0.122,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
